5269052581857 2 -0.18332642 -0.42314273 -1.0935624 
5269052581857 1 -0.55803955 4.982389 5.3015256 
5269052581857 3 10.199997 -25.15599 -11.982101 
5269062500070 2 -0.2717921 -0.48283058 -1.1106162 
5269062500070 1 -0.42511597 5.956264 6.475085 
5269062500070 3 10.199997 -25.15599 -11.982101 
5269072509836 2 -0.3176235 -0.4124845 -0.22063118 
5269072509836 1 -0.24489075 6.127957 6.8044 
5269072509836 3 10.199997 -25.15599 -11.982101 
5269082489084 2 -0.38050872 -0.42101115 -0.14815351 
5269082489084 1 -0.3912863 5.854326 6.9937563 
5269082489084 3 10.199997 -25.070145 -11.728973 
5269092468332 2 -0.42207694 -0.4519206 -0.13642922 
5269092468332 1 -0.78945833 5.6953564 7.4497085 
5269092468332 3 10.199997 -25.070145 -11.728973 
5269102478098 2 -0.42740592 -0.49881807 -0.12470465 
5269102478098 1 -0.680934 5.6193147 7.9953237 
5269102478098 3 10.199997 -25.070145 -11.728973 
5269112487863 2 -0.38690403 -0.5627688 -0.122573055 
5269112487863 1 -0.2932402 5.592071 8.009844 
5269112487863 3 10.099991 -24.898422 -12.150879 
5269122436594 2 -0.30696526 -0.61819345 -0.12577072 
5269122436594 1 -0.46238846 5.6746993 8.023465 
5269122436594 3 10.099991 -24.898422 -12.150879 
5269132446359 2 -0.20464343 -0.6501687 -0.13216549 
5269132446359 1 -0.30027556 5.5043535 7.8025246 
5269132446359 3 10.099991 -24.898422 -12.150879 
5269142425607 2 -0.09699259 -0.6416418 -0.14708772 
5269142425607 1 -0.07993378 5.5760546 7.370972 
5269142425607 3 10.099991 -24.812561 -12.404007 
5269152435373 2 0.0 -0.6107323 -0.16414127 
5269152435373 1 0.087118834 5.3750224 6.9876194 
5269152435373 3 10.099991 -24.812561 -12.404007 
5269162445138 2 0.07354346 -0.53079355 -0.18119483 
5269162445138 1 0.2947371 5.647606 6.522686 
5269162445138 3 10.099991 -24.812561 -12.404007 
5269172424387 2 0.15348223 -0.43060386 -0.19824864 
5269172424387 1 0.024848327 5.814808 6.6581545 
5269172424387 3 9.699997 -24.984283 -12.23526 
5269182403635 2 0.18226008 -0.36665285 -0.19185333 
5269182403635 1 0.11780503 5.680687 6.4990354 
5269182403635 3 9.699997 -24.984283 -12.23526 
5269192382883 2 0.17266738 -0.3400066 -0.16627286 
5269192382883 1 0.05763016 5.8680973 6.799011 
5269192382883 3 9.699997 -24.984283 -12.23526 
5269202392648 2 0.14282346 -0.36665285 -0.15028511 
5269202392648 1 0.14938934 5.8895025 6.4473925 
5269202392648 3 9.899994 -24.898422 -12.657166 
5269212371896 2 0.12044066 -0.4092866 -0.13749501 
5269212371896 1 0.04819977 6.058202 6.6633935 
5269212371896 3 9.899994 -24.898422 -12.657166 
5269222381662 2 0.08633356 -0.4519206 -0.13536341 
5269222381662 1 0.09295669 5.909112 6.5012803 
5269222381662 3 9.899994 -24.898422 -12.657166 
5269232360910 2 0.04369928 -0.4604475 -0.13856082 
5269232360910 1 -0.3715274 6.4526315 6.6336055 
5269232360910 3 9.399994 -24.812561 -12.572784 
5269242340158 2 -0.0021321268 -0.45725012 -0.10765136 
5269242340158 1 -0.28964767 6.215375 6.5493307 
5269242340158 3 9.399994 -24.812561 -12.572784 
5269252319406 2 -0.0724782 -0.4700402 -0.0820709 
5269252319406 1 -0.24728577 6.4517336 6.3821282 
5269252319406 3 9.399994 -24.812561 -12.572784 
5269262329172 2 -0.14921932 -0.49775228 -0.06501735 
5269262329172 1 -0.083975375 6.4840665 6.6840506 
5269262329172 3 9.899994 -24.7267 -12.404007 
5269272308420 2 -0.21423586 -0.52013534 -0.043700077 
5269272308420 1 -0.19684067 6.5650477 6.6205826 
5269272308420 3 9.899994 -24.7267 -12.404007 
5269282318186 2 -0.25793594 -0.5446495 -0.009593239 
5269282318186 1 -0.23860382 6.379733 7.1013827 
5269282318186 3 9.899994 -24.7267 -12.404007 
5269292358469 2 -0.2728579 -0.5627688 0.022382537 
5269292358469 1 -0.18681152 6.2011547 7.2332582 
5269292358469 3 9.299988 -24.812561 -12.99469 
5269302307199 2 -0.25047535 -0.5819545 0.053291984 
5269302307199 1 -0.14145584 6.1456203 7.430698 
5269302307199 3 9.299988 -24.812561 -12.99469 
5269312286447 2 -0.20144603 -0.56063724 0.070345536 
5269312286447 1 0.20462447 6.0291624 7.2289176 
5269312286447 3 9.299988 -24.812561 -12.99469 
5269322265695 2 -0.1310997 -0.47856686 0.07247766 
5269322265695 1 0.1992357 5.7787333 6.9229536 
5269322265695 3 8.999985 -24.812561 -13.247818 
5269332244943 2 -0.06608315 -0.34746715 0.059687298 
5269332244943 1 0.3408412 5.8983345 6.614445 
5269332244943 3 8.999985 -24.812561 -13.247818 
5269342254709 2 -0.034107372 -0.1961165 0.02131674 
5269342254709 1 0.4076024 5.6092854 6.316265 
5269342254709 3 8.999985 -24.812561 -13.247818 
5269352264475 2 -0.034107372 -0.0852683 -0.0010663297 
5269352264475 1 0.42781037 5.7722964 6.6551604 
5269352264475 3 8.499985 -24.640854 -13.585358 
5269362243723 2 -0.0724782 -0.075675584 -0.0010663297 
5269362243723 1 0.31479537 5.6357803 6.853498 
5269362243723 3 8.499985 -24.640854 -13.585358 
5269372222970 2 -0.13642922 -0.14495613 0.018119348 
5269372222970 1 0.49023056 5.842351 7.021898 
5269372222970 3 8.499985 -24.640854 -13.585358 
5269382202218 2 -0.2153022 -0.2611336 0.050094593 
5269382202218 1 0.49831375 5.587281 7.0039353 
5269382202218 3 8.999985 -24.554993 -13.838501 
5269392211984 2 -0.2813848 -0.38370612 0.08420196 
5269392211984 1 0.53304154 5.865852 7.1063223 
5269392211984 3 8.999985 -24.554993 -13.838501 
5269402191232 2 -0.3165577 -0.4519206 0.10765083 
5269402191232 1 0.6593788 5.7754397 6.973249 
5269402191232 3 8.999985 -24.554993 -13.838501 
5269412200998 2 -0.30909687 -0.43913075 0.118309066 
5269412200998 1 0.9726773 6.0766134 6.6704288 
5269412200998 3 48.19998 -2.0605621 -1.1813202 
5269422180246 2 -0.27605528 -0.34107238 0.11511141 
5269422180246 1 1.0452763 5.7034397 6.3854213 
5269422180246 3 48.19998 -2.0605621 -1.1813202 
5269432159494 2 -0.2238291 -0.185458 0.112979814 
5269432159494 1 1.1647279 5.357509 6.142327 
5269432159494 3 37.499985 98.73511 -37.04329 
5269442169260 2 -0.17479977 -0.027712587 0.100189716 
5269442169260 1 1.5313156 5.3865485 6.2128305 
5269442169260 3 37.499985 98.73511 -37.04329 
5269452148508 2 -0.14602192 0.09059701 0.07780665 
5269452148508 1 1.2064911 5.4738173 6.6955767 
5269452148508 3 37.499985 98.73511 -37.04329 
5269462860178 2 -0.12044146 0.1502843 0.071411334 
5269462860178 1 1.079555 5.5230646 7.4251595 
5269462860178 3 42.59999 84.39705 -34.765 
5269472137521 2 -0.12044146 0.12257226 0.075675055 
5269472137521 1 1.1705658 5.62635 7.729776 
5269472137521 3 42.59999 84.39705 -34.765 
5269482147287 2 -0.142824 0.037304495 0.082070366 
5269482147287 1 0.60070086 5.6375766 8.092173 
5269482147287 3 42.59999 84.39705 -34.765 
5269492126535 2 -0.16200967 -0.06608315 0.105518706 
5269492126535 1 0.8560698 5.5886283 7.8122544 
5269492126535 3 42.399994 84.48291 -34.849396 
5269502105783 2 -0.17799717 -0.15881175 0.118309066 
5269502105783 1 1.1021581 5.5131855 7.762707 
5269502105783 3 42.399994 84.48291 -34.849396 
5269512085031 2 -0.1875896 -0.2248949 0.11724327 
5269512085031 1 1.3950989 5.23686 7.418573 
5269512085031 3 42.399994 84.48291 -34.849396 
5269522094797 2 -0.19398493 -0.24514584 0.10338711 
5269522094797 1 1.5182927 5.4432807 7.1811666 
5269522094797 3 42.09999 84.568756 -34.93376 
5269532074045 2 -0.19291912 -0.22702649 0.09059701 
5269532074045 1 1.6831 5.293592 6.978937 
5269532074045 3 42.09999 84.568756 -34.93376 
5269542053293 2 -0.18226062 -0.1961165 0.08313616 
5269542053293 1 1.6175363 5.1663566 6.8707123 
5269542053293 3 42.09999 84.568756 -34.93376 
5269552063058 2 -0.16094388 -0.15454857 0.082070366 
5269552063058 1 1.214724 5.035828 6.773115 
5269552063058 3 5.700012 -8.671509 -19.91394 
5269562042306 2 -0.1332313 -0.07887298 0.07780665 
5269562042306 1 1.5057188 4.9308963 6.7321005 
5269562042306 3 5.700012 -8.671509 -19.91394 
5269572082590 2 -0.10338764 0.027712055 0.075675055 
5269572082590 1 1.4440471 5.1302814 6.6012726 
5269572082590 3 14.999985 -10.131073 -21.854706 
5269582031320 2 -0.07993878 0.12150646 0.08313616 
5269582031320 1 1.273402 5.1480947 6.997349 
5269582031320 3 14.999985 -10.131073 -21.854706 
5269592041086 2 -0.05222672 0.17266738 0.09699179 
5269592041086 1 1.4223422 5.2091675 7.056476 
5269592041086 3 14.999985 -10.131073 -21.854706 
5269602020334 2 -0.02238307 0.20570895 0.10871663 
5269602020334 1 1.4186 5.485044 7.1259317 
5269602020334 3 14.999985 -10.388657 -21.685928 
5269611999582 2 -0.004263721 0.21423534 0.10978243 
5269611999582 1 1.3043876 5.3386483 7.3332505 
5269611999582 3 14.999985 -10.388657 -21.685928 
5269622009347 2 0.0063947826 0.21423534 0.11191402 
5269622009347 1 1.273402 5.2587147 7.568561 
5269622009347 3 20.09999 -1.9746857 -24.554886 
5269632019113 2 0.0053289854 0.18226008 0.112979814 
5269632019113 1 1.093476 5.597011 7.4354877 
5269632019113 3 20.09999 -1.9746857 -24.554886 
5269641967844 2 -0.021317273 0.13429682 0.10765083 
5269641967844 1 1.2313395 5.4986653 7.1067715 
5269641967844 3 20.09999 -1.9746857 -24.554886 
5269651977609 2 -0.05968783 0.087399356 0.10232131 
5269651977609 1 1.0892848 5.543572 7.3624396 
5269651977609 3 19.799988 -6.5251007 -22.107834 
5269661987375 2 -0.10232185 0.041567683 0.093794405 
5269661987375 1 0.9108559 5.47232 7.1054244 
5269661987375 3 19.799988 -6.5251007 -22.107834 
5269671936105 2 -0.1396266 0.0127898315 0.08953121 
5269671936105 1 1.0702744 5.4563036 6.945407 
5269671936105 3 19.799988 -6.3533783 -22.107834 
5269681945871 2 -0.17586558 -0.008526909 0.09912392 
5269681945871 1 1.0668315 5.532944 7.090605 
5269681945871 3 19.799988 -6.3533783 -22.107834 
5269691925119 2 -0.20251183 -0.017053818 0.112979814 
5269691925119 1 1.1892769 5.5558467 6.918762 
5269691925119 3 19.799988 -6.3533783 -22.107834 
5269701934884 2 -0.20144603 0.0 0.12683597 
5269701934884 1 1.1734099 5.3268228 7.0549793 
5269701934884 3 19.899994 -6.5251007 -22.107834 
5269711914133 2 -0.1705366 0.024514131 0.14388953 
5269711914133 1 1.0502161 5.2711387 7.48264 
5269711914133 3 19.899994 -6.5251007 -22.107834 
5269721893381 2 -0.12363885 0.05116039 0.15881123 
5269721893381 1 1.369053 5.3567605 7.3088512 
5269721893381 3 19.899994 -6.5251007 -22.107834 
5269731903146 2 -0.074609786 0.06501655 0.16840392 
5269731903146 1 1.2699591 5.2058744 7.386839 
5269731903146 3 18.09999 -9.272507 -21.010895 
5269741882394 2 -0.031975776 0.08526776 0.16946973 
5269741882394 1 1.6157401 5.041965 7.278614 
5269741882394 3 18.09999 -9.272507 -21.010895 
5269751861643 2 -0.004263721 0.101255514 0.15774542 
5269751861643 1 1.4533278 5.0751963 7.243587 
5269751861643 3 18.09999 -9.272507 -21.010895 
5269761871408 2 0.0 0.11511141 0.13749447 
5269761871408 1 1.7016613 5.0789385 6.951694 
5269761871408 3 18.09999 -9.358368 -20.335846 
5269771850656 2 -0.02238307 0.13109916 0.1065845 
5269771850656 1 1.7539028 5.1392627 7.0091743 
5269771850656 3 18.09999 -9.358368 -20.335846 
5269781860422 2 -0.06395155 0.13429682 0.07887244 
5269781860422 1 1.6896863 4.9120355 7.162306 
5269781860422 3 18.09999 -9.358368 -20.335846 
5269791839670 2 -0.10338764 0.12150646 0.06821394 
5269791839670 1 1.5061679 5.026248 7.2230797 
5269791839670 3 18.09999 -9.272507 -20.58899 
5269801818918 2 -0.14708772 0.09699179 0.063950755 
5269801818918 1 1.6158898 4.803661 7.202273 
5269801818918 3 18.09999 -9.272507 -20.58899 
5269811828683 2 -0.1705366 0.081004575 0.054358315 
5269811828683 1 1.6639398 5.004094 7.1798196 
5269811828683 3 18.09999 -9.272507 -20.58899 
5269821807932 2 -0.16414127 0.07993824 0.05116039 
5269821807932 1 1.479224 4.9831376 7.419621 
5269821807932 3 18.09999 -9.1866455 -21.601562 
5269831787180 2 -0.13429762 0.087399356 0.052226186 
5269831787180 1 1.4447955 5.1069303 7.5425153 
5269831787180 3 18.09999 -9.1866455 -21.601562 
5269841796945 2 -0.08633409 0.112979814 0.05542411 
5269841796945 1 1.7098943 5.030888 7.692204 
5269841796945 3 18.09999 -9.1866455 -21.601562 
5269851776193 2 -0.021317273 0.14282346 0.058621503 
5269851776193 1 1.5414945 5.102589 7.5505986 
5269851776193 3 17.999985 -9.1866455 -21.179657 
5269861785959 2 0.036238696 0.17373317 0.060753096 
5269861785959 1 1.6239729 5.1726437 7.0927005 
5269861785959 3 17.999985 -9.1866455 -21.179657 
5269871765207 2 0.057555705 0.20784055 0.061818894 
5269871765207 1 1.4257851 5.2639537 6.8759513 
5269871765207 3 17.999985 -9.1866455 -21.179657 
5269881774972 2 0.050094593 0.22915728 0.063950755 
5269881774972 1 1.4424005 5.337002 7.009923 
5269881774972 3 18.499985 -9.014938 -20.926514 
5269891754221 2 0.035172634 0.23022309 0.07460926 
5269891754221 1 1.2624747 5.3340077 7.029083 
5269891754221 3 18.499985 -9.014938 -20.926514 
5269901763986 2 0.011724034 0.20677476 0.09166281 
5269901763986 1 1.3079801 5.3875966 7.163204 
5269901763986 3 18.499985 -9.014938 -20.926514 
5269911743234 2 -0.01811988 0.17266738 0.100189716 
5269911743234 1 1.3058844 5.149292 6.9865713 
5269911743234 3 7.600006 -9.186661 -22.276596 
5269921722482 2 -0.039436888 0.14069188 0.09912392 
5269921722482 1 1.4067746 4.959786 6.995852 
5269921722482 3 7.600006 -9.186661 -22.276596 
5269931701730 2 -0.05542464 0.12896757 0.08420196 
5269931701730 1 1.4521303 5.1832714 6.9403176 
5269931701730 3 7.600006 -9.186661 -22.276596 
5269941711496 2 -0.06501735 0.12470385 0.071411334 
5269941711496 1 1.316662 5.417235 7.0666547 
5269941711496 3 7.100006 -9.53009 -22.52974 
5269951690744 2 -0.074609786 0.10871663 0.07247766 
5269951690744 1 1.3835728 5.296885 7.00154 
5269951690744 3 7.100006 -9.53009 -22.52974 
5269961669992 2 -0.09166361 0.095925994 0.07354346 
5269961669992 1 1.1307486 5.314848 6.9557357 
5269961669992 3 7.100006 -9.53009 -22.52974 
5269971679758 2 -0.11617774 0.10445291 0.08526776 
5269971679758 1 1.0460248 5.292095 7.1597614 
5269971679758 3 7.300003 -9.272507 -22.107834 
5269981659006 2 -0.14708772 0.12470385 0.09059701 
5269981659006 1 1.315165 5.2802696 7.2058654 
5269981659006 3 7.300003 -9.272507 -22.107834 
5269991638254 2 -0.1705366 0.13109916 0.09805759 
5269991638254 1 1.1082953 5.1916537 7.427255 
5269991638254 3 7.300003 -9.272507 -22.107834 
5270001648019 2 -0.17160238 0.13109916 0.10445291 
5270001648019 1 1.3009447 5.060676 7.390132 
5270001648019 3 7.300003 -9.272507 -22.52974 
5270011627267 2 -0.1513509 0.13216496 0.09912392 
5270011627267 1 1.1635305 5.043911 7.564819 
5270011627267 3 7.300003 -9.272507 -22.52974 
5270021637033 2 -0.10978296 0.13429682 0.087399356 
5270021637033 1 1.3141173 5.129084 7.5061407 
5270021637033 3 7.300003 -9.272507 -22.52974 
5270031616281 2 -0.06075363 0.11404561 0.07354346 
5270031616281 1 1.1985576 5.0898657 7.802375 
5270031616281 3 1.199997 -13.050217 -17.466873 
5270041595529 2 -0.015988022 0.07780665 0.046897203 
5270041595529 1 1.214724 5.0666637 7.594607 
5270041595529 3 1.199997 -13.050217 -17.466873 
5270051788400 2 0.004263188 0.03943609 0.011724034 
5270051788400 1 1.2434642 5.48699 7.477401 
5270051788400 3 1.199997 -13.050217 -17.466873 
5270061767648 2 0.004263188 0.023448335 -0.017053818 
5270061767648 1 1.0318043 5.3386483 7.2828054 
5270061767648 3 1.199997 -13.30777 -17.635635 
5270071777414 2 -0.010659036 0.023448335 0.001065797 
5270071777414 1 0.9382489 5.794151 7.250173 
5270071777414 3 1.199997 -13.30777 -17.635635 
5270081756662 2 -0.051160924 0.014921425 0.028777853 
5270081756662 1 0.82643145 5.7270904 7.2057157 
5270081756662 3 1.199997 -13.30777 -17.635635 
5270091552804 2 -0.092729405 0.019185146 0.049028795 
5270091552804 1 0.9976753 5.691614 7.296128 
5270091552804 3 1.699997 -12.792633 -18.141937 
5270101562570 2 -0.11511194 0.029843649 0.07354346 
5270101562570 1 1.11084 5.6169195 7.259304 
5270101562570 3 1.699997 -12.792633 -18.141937 
5270111541818 2 -0.11404615 0.044765607 0.07460926 
5270111541818 1 1.3181589 5.4823494 7.298672 
5270111541818 3 1.699997 -12.792633 -18.141937 
5270121521066 2 -0.087399885 0.060753096 0.060753096 
5270121521066 1 1.3254936 5.2009344 7.1542225 
5270121521066 3 1.3999939 -13.050217 -18.226303 
5270131713937 2 -0.051160924 0.06608235 0.036238696 
5270131713937 1 1.4914985 5.2653008 7.32382 
5270131713937 3 1.3999939 -13.050217 -18.226303 
5270141693186 2 -0.026646258 0.057555705 0.002131594 
5270141693186 1 1.2304413 5.182373 7.6218505 
5270141693186 3 1.3999939 -13.050217 -18.226303 
5270151672433 2 -0.0010663297 0.037304495 -0.026646258 
5270151672433 1 1.0033635 5.5417757 7.145391 
5270151672433 3 1.5 -13.136063 -18.226303 
5270161682199 2 0.018119348 0.00959244 -0.041568484 
5270161682199 1 0.9412427 5.728288 7.1708384 
5270161682199 3 1.5 -13.136063 -18.226303 
5270171661447 2 0.026645726 -0.01811988 -0.046897735 
5270171661447 1 0.8158035 5.797145 6.673273 
5270171661447 3 1.5 -13.136063 -18.226303 
5270181640695 2 0.026645726 -0.027712587 -0.051160924 
5270181640695 1 0.4896318 5.8668995 6.6803083 
5270181640695 3 1.199997 -13.050217 -17.888779 
5270191650461 2 0.019185146 -0.03837109 -0.049029328 
5270191650461 1 0.2574646 5.743257 6.6117506 
5270191650461 3 1.199997 -13.050217 -17.888779 
5270201629709 2 -0.017053818 -0.035173167 -0.037305295 
5270201629709 1 -0.1896556 5.976322 6.649472 
5270201629709 3 1.199997 -13.050217 -17.888779 
5270211425852 2 -0.0724782 -0.025580462 -0.0010663297 
5270211425852 1 -0.84454376 6.410569 6.266269 
5270211425852 3 1.3999939 -13.050217 -18.226303 
5270221466135 2 -0.11511194 0.010658237 0.041567683 
5270221466135 1 -1.0855426 6.86712 6.280789 
5270221466135 3 1.3999939 -13.050217 -18.226303 
5270231445383 2 -0.10125605 0.053291984 0.118309066 
5270231445383 1 -2.2146447 7.2471795 6.5610065 
5270231445383 3 1.3999939 -13.050217 -18.226303 
5270241424631 2 -0.008526909 0.11404561 0.2845814 
5270241424631 1 -3.4408946 8.1054945 6.8536477 
5270241424631 3 1.199997 -13.136063 -17.635635 
5270251434396 2 0.17053579 0.1801285 0.58195394 
5270251434396 1 -3.985612 9.01156 6.6562085 
5270251434396 3 1.199997 -13.136063 -17.635635 
5270261413644 2 0.3837056 0.3677181 0.90597224 
5270261413644 1 -4.064348 9.195229 5.0302896 
5270261413644 3 1.199997 -13.136063 -17.635635 
5270271423410 2 0.58195394 0.70878994 1.1905541 
5270271423410 1 -3.6723135 9.251062 4.3768983 
5270271423410 3 -0.5 -14.767334 -12.994675 
5270281402658 2 0.7940577 1.0455983 1.3664192 
5270281402658 1 -2.91893 7.5314384 4.493057 
5270281402658 3 -0.5 -14.767334 -12.994675 
5270291381906 2 0.96885747 1.2886122 1.398395 
5270291381906 1 -2.254312 6.6629443 4.670288 
5270291381906 3 -0.5 -14.767334 -12.994675 
5270301361154 2 1.0402694 1.4250412 1.3674853 
5270301361154 1 -2.0450473 6.351891 4.579726 
5270301361154 3 3.699997 -23.696426 -13.838501 
5270311370920 2 1.021084 1.5071117 1.3216536 
5270311370920 1 -1.4828165 6.086044 4.139043 
5270311370920 3 3.699997 -23.696426 -13.838501 
5270321380686 2 0.94860625 1.5710623 1.2694272 
5270321380686 1 -1.3106744 6.153254 4.211043 
5270321380686 3 3.699997 -23.696426 -13.838501 
5270331359933 2 0.8345604 1.6446064 1.2150686 
5270331359933 1 -0.96953386 6.2337866 4.0381527 
5270331359933 3 -2.199997 -18.630875 -11.13829 
5270341339181 2 0.7023949 1.7266767 1.1639079 
5270341339181 1 -0.7214996 6.082751 3.9742355 
5270341339181 3 -2.199997 -18.630875 -11.13829 
